,label,text,length,title,title_length,click_through,abandoned_cart,unsubscribed,open_rate,num_pics,num_videos,video_length,length_binned,title_length_binned,campaign_type,industry
3887,0,ok....take care.umma to you too...,5,ok,1,0,1,1,0,5,3,150,small,small,Survey,Automotive
3888,0,Unlimited texts. Limited minutes.,4,Unlimited texts,2,1,1,1,0,3,3,116,small,small,No_Opener,Industrial
3889,1,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",22,Double Mins & 1000 txts on Orange tariffs,8,0,0,1,0,5,0,33,big,med,Engagement_Campaign,Automotive
3890,0,No problem. We will be spending a lot of quality time together...,12,No problem,2,1,0,1,1,2,0,162,med,small,Survey,Hospitality
3891,1,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,24,URGENT This is our 2nd attempt to contact U,9,0,0,1,0,1,0,111,big,big,Survey,Real_Estate
3892,0,Have you heard from this week?,6,Have you heard from this week?,6,1,1,1,1,2,2,129,small,med,Survey,Industrial
3893,1,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,26,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline,21,1,0,1,1,4,2,139,big,biggest,Abandoned_Cart,Industrial
3894,0,Yes. Last  practice,3,Yes,1,0,0,0,0,2,0,61,small,small,Survey,Automotive
3895,1,tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,23,tells u 2 call 09066358152 to claim å£5000 prize,9,0,1,1,1,2,2,10,big,big,Abandoned_Cart,Medical
3896,0,No. Thank you. You've been wonderful,6,No,1,0,1,1,1,0,0,91,small,small,No_Opener,Medical
3898,0,ÌÏ mean it's confirmed... I tot they juz say oni... Ok then... ,12,ÌÏ mean it's confirmed,4,1,0,1,0,0,3,232,med,small,No_Opener,Real_Estate
3900,0,That depends. How would you like to be treated? :),10,That depends,2,0,0,0,1,2,0,219,small,small,Revenue_Based,Industrial
3901,0,"Right on brah, see you later",6,"Right on brah, see you later",6,0,0,1,0,1,2,33,small,med,Revenue_Based,Real_Estate
3902,0,Waiting in e car 4 my mum lor. U leh? Reach home already?,13,Waiting in e car 4 my mum lor,8,1,0,0,1,1,1,69,med,med,Abandoned_Cart,Industrial
3903,1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,18,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points,9,0,0,1,1,2,2,160,med,big,Engagement_Campaign,Real_Estate
3904,1,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,24,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,24,0,1,1,0,4,2,94,big,biggest,Survey,Industrial
3905,0,Went fast asleep dear.take care.,5,Went fast asleep dear,4,1,1,0,1,0,1,199,small,small,Engagement_Campaign,Real_Estate
3906,0,No that just means you have a fat head,9,No that just means you have a fat head,9,0,1,0,1,5,2,137,small,big,No_Opener,Medical
3907,0,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,16,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,16,1,1,1,1,5,0,231,med,bigger,Revenue_Based,Medical
3908,0,Serious? What like proper tongued her,6,Serious? What like proper tongued her,6,0,0,0,1,2,2,53,small,med,Survey,Real_Estate
3909,0,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,23,She,1,0,1,0,1,1,1,72,big,small,Survey,Real_Estate
3910,0,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,15,How i noe,3,0,0,1,1,3,0,207,med,small,Abandoned_Cart,Real_Estate
3912,0,Yeah whatever lol,3,Yeah whatever lol,3,1,1,0,1,2,3,43,small,small,Abandoned_Cart,Medical
3914,0,Ard 530 lor. I ok then message Ì_ lor.,9,Ard 530 lor,3,1,0,1,1,1,1,162,small,small,Promotional,Medical
3915,0,Ok. C u then.,4,Ok,1,0,0,1,1,0,2,105,small,small,Revenue_Based,Medical
3916,0,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,21,Eh ur laptop got no stock lei,7,0,1,1,0,4,0,47,big,med,Abandoned_Cart,Industrial
3917,0,No need to ke qi... ÌÏ too bored izzit y suddenly thk of this...,14,No need to ke qi,5,0,1,0,0,2,0,37,med,med,Engagement_Campaign,Industrial
3918,0,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,40,I wish! I don't think its gonna snow that much,10,0,0,1,0,2,3,28,big,big,No_Opener,Industrial
3919,1,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for å£3/wk,28,FREE>Ringtone! Reply REAL or POLY eg REAL1 1,8,0,0,1,0,4,0,88,big,med,Revenue_Based,Industrial
3921,0,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",16,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",16,1,0,1,0,5,0,162,med,bigger,Survey,Hospitality
3922,0,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,26,Okay lor,2,1,0,1,0,3,1,207,big,small,Promotional,Real_Estate
3923,0,How? Izzit still raining?,4,How? Izzit still raining?,4,1,1,0,1,1,3,211,small,small,Survey,Industrial
3924,0,As if i wasn't having enough trouble sleeping.,8,As if i wasn't having enough trouble sleeping,8,1,1,1,0,4,2,186,small,med,Survey,Automotive
3925,0,I havent add Ì_ yet right.. ,6,I havent add Ì_ yet right,6,0,0,0,1,0,1,43,small,med,Promotional,Industrial
3926,0,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,24,Lol ,1,1,0,1,0,3,1,230,big,small,Abandoned_Cart,Hospitality
3927,0,Babe ? I lost you ... Will you try rebooting ?,11,Babe ? I lost you ,5,1,1,1,1,5,0,205,med,med,Promotional,Automotive
3928,0,Yes. Nigh you cant aha.,5,Yes,1,0,1,0,0,0,2,197,small,small,Abandoned_Cart,Automotive
3929,0,I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,18,I thk Ì_ gotta go home by urself,8,1,0,1,0,0,2,229,med,med,Engagement_Campaign,Automotive
3930,0,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,13,Nooooooo I'm gonna be bored to death all day,9,1,1,1,1,0,0,32,med,big,Promotional,Medical
3931,0,Sos! Any amount i can get pls.,7,Sos! Any amount i can get pls,7,1,1,0,0,0,1,213,small,med,Revenue_Based,Medical
3932,0,"Playin space poker, u?",4,"Playin space poker, u?",4,0,1,1,1,2,3,158,small,small,Abandoned_Cart,Real_Estate
3933,0,How come guoyang go n tell her? Then u told her?,11,How come guoyang go n tell her? Then u told her?,11,0,1,0,1,5,0,131,med,big,Abandoned_Cart,Real_Estate
3934,0,You need to get up. Now.,6,You need to get up,5,1,0,1,1,5,0,237,small,med,Abandoned_Cart,Medical
3935,0,They r giving a second chance to rahul dengra.,9,They r giving a second chance to rahul dengra,9,0,1,0,0,2,1,18,small,big,Promotional,Automotive
3936,0,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",18,"Yeah, in fact he just asked if we needed anything like an hour ago",14,1,1,1,1,3,1,137,med,bigger,Abandoned_Cart,Automotive
3937,0,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,27,WHEN THE FIRST STRIKE IS A RED ONE,8,1,0,0,1,2,0,219,big,med,Promotional,Industrial
3938,0,Y Ì_ wan to go there? C doctor?,8,Y Ì_ wan to go there? C doctor?,8,1,1,0,0,2,0,80,small,med,Promotional,Industrial
3939,0,Does daddy have a bb now.,6,Does daddy have a bb now,6,1,1,0,0,2,3,182,small,med,Engagement_Campaign,Hospitality
3940,1,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""",17,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""",17,1,1,1,0,1,2,67,med,biggest,No_Opener,Medical
3941,0,She's borderline but yeah whatever.,5,She's borderline but yeah whatever,5,1,1,0,0,3,3,105,small,med,Abandoned_Cart,Medical
3943,0,"Until 545 lor... Ya, can go 4 dinner together...",9,Until 545 lor,3,0,1,1,1,1,0,46,small,small,Survey,Hospitality
3944,0,I will be gentle princess! We will make sweet gentle love...,11,I will be gentle princess! We will make sweet gentle love,11,1,0,1,0,2,0,155,med,big,Survey,Real_Estate
3945,0,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,24,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,24,1,0,1,1,0,1,187,big,biggest,Abandoned_Cart,Medical
3946,0,"Sorry, went to bed early, nightnight",6,"Sorry, went to bed early, nightnight",6,0,0,0,0,1,1,118,small,med,Promotional,Medical
3947,0,I like to think there's always the possibility of being in a pub later.,14,I like to think there's always the possibility of being in a pub later,14,1,1,1,1,2,2,94,med,bigger,No_Opener,Automotive
3948,0,HMM yeah if your not too grooved out! And im looking forward to my pound special :),17,HMM yeah if your not too grooved out! And im looking forward to my pound special :),17,0,0,1,0,5,0,44,med,biggest,Engagement_Campaign,Industrial
3949,0,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,34,I got to video tape pple type in message lor,10,1,1,1,0,1,2,5,big,big,Revenue_Based,Industrial
3950,0,Hi dude hw r u da realy mising u today,10,Hi dude hw r u da realy mising u today,10,0,1,1,1,0,1,64,small,big,Revenue_Based,Industrial
3951,0,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ,18,Me hungry buy some food good lei,7,0,0,1,1,3,3,1,med,med,Revenue_Based,Medical
3952,1,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,22,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,22,0,1,1,0,3,2,158,big,biggest,Promotional,Automotive
3953,0,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,20,I probably won't eat at all today,7,1,1,0,1,0,2,46,med,med,No_Opener,Industrial
3954,0,I knew it... U slept v late yest? Wake up so late...,12,I knew it,3,1,1,1,0,5,3,86,med,small,Engagement_Campaign,Medical
3955,0,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,16,Haha,1,1,1,0,1,5,2,54,med,small,Promotional,Medical
3956,0,Where is that one day training:-),6,Where is that one day training:-),6,0,0,1,1,1,0,154,small,med,Abandoned_Cart,Automotive
3957,0,So i could kiss and feel you next to me...,10,So i could kiss and feel you next to me,10,0,1,1,1,0,2,176,small,big,Survey,Medical
3958,0,Have a nice day my dear.,6,Have a nice day my dear,6,0,0,1,0,5,0,82,small,med,Survey,Medical
3959,0,I sent lanre fakeye's Eckankar details to the mail box,10,I sent lanre fakeye's Eckankar details to the mail box,10,1,0,1,1,2,1,27,small,big,Promotional,Industrial
3960,0,Your dad is back in ph?,6,Your dad is back in ph?,6,1,1,1,0,3,2,37,small,med,Survey,Industrial
3961,1,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",23,You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close,16,1,0,0,0,3,1,152,big,bigger,Engagement_Campaign,Hospitality
3962,0,If you ask her or she say any please message.,10,If you ask her or she say any please message,10,1,1,1,0,0,2,201,small,big,Promotional,Hospitality
3963,0,"If e timing can, then i go w u lor...",10,"If e timing can, then i go w u lor",10,0,1,0,0,3,0,85,small,big,No_Opener,Automotive
3965,0,I was just callin to say hi. Take care bruv!,10,I was just callin to say hi,7,1,0,0,0,3,3,106,small,med,Promotional,Hospitality
3966,1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386,25,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize,18,0,1,1,0,2,3,35,big,biggest,No_Opener,Medical
3967,0,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,15,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees,15,1,0,0,1,3,0,182,med,bigger,Survey,Real_Estate
3968,0,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,39,Thanks for your message,4,1,1,1,1,4,2,106,big,small,Engagement_Campaign,Medical
3969,0,"That's the trouble with classes that go well - you're due a dodgey one Û_ Expecting mine tomo! See you for recovery, same time, same place ",26,"That's the trouble with classes that go well - you're due a dodgey one Û_ Expecting mine tomo! See you for recovery, same time, same place ",26,1,0,0,1,3,3,6,big,biggest,No_Opener,Industrial
3970,1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,24,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts,19,1,0,1,0,4,3,61,big,biggest,Survey,Real_Estate
3971,0,WOT U UP 2 J?,5,WOT U UP 2 J?,5,0,0,0,0,0,0,121,small,med,Revenue_Based,Hospitality
3972,0,"Night night, see you tomorrow",5,"Night night, see you tomorrow",5,1,1,0,0,5,0,28,small,med,No_Opener,Real_Estate
3973,0,Roger that. WeÛ÷re probably going to rem in about 20,10,Roger that,2,0,0,0,0,3,1,122,small,small,Revenue_Based,Automotive
3974,0,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,18,do u think that any girl will propose u today by seing ur bloody funky shit fucking face,18,0,0,1,0,3,3,80,med,biggest,No_Opener,Real_Estate
3975,0,I wish u were here. I feel so alone,9,I wish u were here,5,0,0,0,1,5,1,96,small,med,Engagement_Campaign,Medical
3977,0,Reason is if the team budget is available at last they buy the unsold players for at base rate..,19,Reason is if the team budget is available at last they buy the unsold players for at base rate,19,1,0,0,0,4,0,105,med,biggest,Abandoned_Cart,Hospitality
3978,0,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,14,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,14,0,1,1,0,0,1,50,med,bigger,Engagement_Campaign,Medical
3979,1,ringtoneking 84484,2,ringtoneking 84484,2,1,1,0,1,0,1,80,small,small,No_Opener,Real_Estate
3980,0,Huh i cant thk of more oredi how many pages do we have?,13,Huh i cant thk of more oredi how many pages do we have?,13,1,0,1,0,0,2,161,med,bigger,Engagement_Campaign,Real_Estate
3981,0,His frens go then he in lor. Not alone wif my mum n sis lor.,15,His frens go then he in lor,7,1,1,1,1,0,1,182,med,med,Revenue_Based,Industrial
3982,0,Nationwide auto centre (or something like that) on Newport road. I liked them there,14,Nationwide auto centre (or something like that) on Newport road,10,0,1,0,1,5,1,134,med,big,Abandoned_Cart,Hospitality
3983,0,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",24,"Hey, I missed you tm of last night as my phone was on the charge ",15,1,0,0,1,4,1,155,big,bigger,Revenue_Based,Industrial
3984,0,"Whatever, juliana. Do whatever you want.",6,"Whatever, juliana",2,1,1,1,1,2,3,133,small,small,No_Opener,Hospitality
3986,1,Ringtone Club: Gr8 new polys direct to your mobile every week !,12,Ringtone Club: Gr8 new polys direct to your mobile every week !,12,1,1,0,0,1,2,164,med,big,Engagement_Campaign,Real_Estate
3987,0,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",22,Hello,1,0,0,1,0,1,2,5,big,small,Engagement_Campaign,Medical
3988,0,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,30,Ok lor,2,0,0,0,0,2,2,204,big,small,Promotional,Medical
3989,1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,22,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5,21,1,1,1,0,3,3,10,big,biggest,Survey,Hospitality
3991,0,"Dizzamn, aight I'll ask my suitemates when I get back",10,"Dizzamn, aight I'll ask my suitemates when I get back",10,0,0,1,1,3,2,77,small,big,Engagement_Campaign,Industrial
3992,0,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",12,Nimbomsons,1,1,1,1,0,3,1,47,med,small,Promotional,Industrial
3993,0,I love to cuddle! I want to hold you in my strong arms right now...,15,I love to cuddle! I want to hold you in my strong arms right now,15,1,1,0,0,3,1,196,med,bigger,Survey,Industrial
3994,0,R u in this continent?,5,R u in this continent?,5,0,1,1,1,5,2,180,small,med,No_Opener,Hospitality
3995,0,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,12,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,12,0,0,0,0,4,3,17,med,big,Survey,Industrial
3996,1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,13,Bored housewives! Chat n date now! 0871750,7,0,1,0,0,2,0,83,med,med,Revenue_Based,Hospitality
3997,1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,28,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,28,1,1,1,0,4,1,203,big,biggest,Abandoned_Cart,Automotive
3998,0,K...k...when will you give treat?,5,K,1,0,1,0,1,4,0,39,small,small,No_Opener,Real_Estate
3999,1,"This is the 2nd time we have tried to contact u. U have won the å£400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",30,This is the 2nd time we have tried to contact u,11,0,1,0,1,1,2,148,big,big,Revenue_Based,Medical
4000,0,He's just gonna worry for nothing. And he won't give you money its no use.,15,He's just gonna worry for nothing,6,0,1,1,0,0,0,72,med,med,Engagement_Campaign,Industrial
4001,0,Did you get any gift? This year i didnt get anything. So bad,13,Did you get any gift? This year i didnt get anything,11,0,0,0,0,0,2,67,med,big,Abandoned_Cart,Industrial
4003,0,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,41,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,41,1,0,0,1,1,0,187,biggest,biggest,Engagement_Campaign,Medical
4004,0,", ow u dey.i paid 60,400thousad.i told  u would call . ",11,", ow u dey",4,0,1,0,0,0,0,2,med,small,Promotional,Medical
4005,0,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,25,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,25,1,1,0,0,5,2,179,big,biggest,Survey,Hospitality
4006,0,I'm reaching home in 5 min.,6,I'm reaching home in 5 min,6,1,1,0,1,5,3,74,small,med,Revenue_Based,Hospitality
4007,0,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",34,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring",25,0,0,0,1,2,3,53,big,biggest,No_Opener,Automotive
4008,0,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,21,Ha,1,0,1,0,1,3,2,134,big,small,Revenue_Based,Automotive
4011,0,Discussed with your mother ah?,5,Discussed with your mother ah?,5,0,0,1,1,4,2,51,small,med,Engagement_Campaign,Automotive
4013,0,"Sorry, I can't text &amp; drive coherently, see you in twenty",11,"Sorry, I can't text &amp; drive coherently, see you in twenty",11,1,0,0,1,3,1,54,med,big,Survey,Industrial
4014,1,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,12,You will be receiving this week's Triple Echo ringtone shortly,10,1,0,0,1,2,3,212,med,big,Engagement_Campaign,Hospitality
4015,0,In which place i can get rooms cheap:-),8,In which place i can get rooms cheap:-),8,1,0,0,1,2,1,233,small,med,Revenue_Based,Medical
4016,0,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,20,Eek that's a lot of time especially since American Pie is like 8 minutes long,15,0,0,1,1,3,1,114,med,bigger,Abandoned_Cart,Industrial
4017,0,"\GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI\""""",7,\GRAN ONLYFOUND OUT AFEW DAYS AGO,6,1,1,1,1,5,1,49,small,med,No_Opener,Industrial
4018,1,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at å£350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",29,U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at å£350! Dial 08712300220 to claim - National Rate Call,27,1,1,0,0,1,2,5,big,biggest,Engagement_Campaign,Automotive
4019,0,University of southern california.,4,University of southern california,4,1,0,1,1,3,2,17,small,small,Abandoned_Cart,Industrial
4020,0,We have to pick rayan macleran there.,7,We have to pick rayan macleran there,7,1,0,1,0,5,3,46,small,med,No_Opener,Hospitality
4021,0,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,20,U gd lor go shopping i got stuff to do,10,0,1,1,1,5,0,117,med,big,No_Opener,Automotive
4022,0,Well. Balls. Time to make calls,6,Well,1,0,0,1,0,2,1,17,small,small,Survey,Automotive
4023,0,Wat time Ì_ wan today?,5,Wat time Ì_ wan today?,5,1,0,1,1,3,3,2,small,med,Abandoned_Cart,Hospitality
4024,0, &lt;#&gt;  in mca. But not conform.,6, &lt;#&gt;  in mca,3,0,0,1,0,5,3,133,small,small,No_Opener,Hospitality
4025,0,Oh ok.. Wat's ur email?,5,Oh ok,2,0,0,0,1,3,2,66,small,small,Revenue_Based,Real_Estate
4026,0,"Yes, princess. Are you going to make me moan?",9,"Yes, princess",2,1,1,1,1,2,1,110,small,small,Revenue_Based,Medical
4027,0,Lol its ok I didn't remember til last nite,9,Lol its ok I didn't remember til last nite,9,1,0,0,0,5,1,45,small,big,Revenue_Based,Industrial
4028,0,"[Û_] anyway, many good evenings to u! s",8,"[Û_] anyway, many good evenings to u! s",8,0,1,0,0,5,0,66,small,med,Engagement_Campaign,Medical
4029,0,"Cool, I'll text you in a few",7,"Cool, I'll text you in a few",7,1,0,0,0,4,2,49,small,med,Promotional,Real_Estate
4030,0,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",14,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds",14,0,1,0,1,5,2,116,med,bigger,Promotional,Hospitality
4031,0,I'm very happy for you babe ! Woo hoo party on dude!,12,I'm very happy for you babe ! Woo hoo party on dude!,12,1,1,0,1,2,0,151,med,big,Survey,Automotive
4032,0,I am taking you for italian food. How about a pretty dress with no panties? :),16,I am taking you for italian food,7,1,0,0,1,1,0,147,med,med,No_Opener,Industrial
4033,0,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,14,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,14,1,0,0,1,4,2,189,med,bigger,Abandoned_Cart,Medical
4034,1,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,28,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer,28,1,0,0,0,0,0,237,big,biggest,Survey,Automotive
4035,0,How are you holding up?,5,How are you holding up?,5,0,0,0,1,5,1,175,small,med,Abandoned_Cart,Real_Estate
4036,0,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,16,Dont flatter yourself,3,0,1,1,1,1,1,38,med,small,Engagement_Campaign,Hospitality
4037,0,Hope you are not scared!,5,Hope you are not scared!,5,0,1,1,0,5,2,93,small,med,Revenue_Based,Real_Estate
4039,0,I'm at home n ready...,5,I'm at home n ready,5,1,1,0,1,5,0,103,small,med,Survey,Medical
4041,0,What time do u get out?,6,What time do u get out?,6,0,1,1,1,1,3,6,small,med,Abandoned_Cart,Industrial
4042,0,I am literally in bed and have been up for like  &lt;#&gt;  hours,13,I am literally in bed and have been up for like  &lt;#&gt;  hours,13,0,0,0,1,5,2,78,med,bigger,Survey,Real_Estate
4043,0,"Yes, my reg is  Ciao!",5,"Yes, my reg is  Ciao!",5,1,0,0,0,1,0,156,small,med,Revenue_Based,Industrial
4044,0,If You mean the website. Yes.,6,If You mean the website,5,1,1,1,1,5,2,127,small,med,Engagement_Campaign,Real_Estate
4045,1,Win a å£1000 cash prize or a prize worth å£5000,10,Win a å£1000 cash prize or a prize worth å£5000,10,0,1,0,1,0,1,10,small,big,No_Opener,Industrial
4046,1,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",23,"Thanks for your ringtone order, reference number X49",8,1,1,1,1,0,0,129,big,med,Survey,Hospitality
4047,0,Lol or I could just starve and lose a pound by the end of the day.,16,Lol or I could just starve and lose a pound by the end of the day,16,0,0,1,0,3,2,38,med,bigger,Promotional,Hospitality
4048,0,Yeah that's the impression I got,6,Yeah that's the impression I got,6,1,1,1,1,5,3,213,small,med,Survey,Hospitality
4049,0,Ok ok take care. I can understand.,7,Ok ok take care,4,1,0,1,0,4,0,90,small,small,Promotional,Medical
4050,0,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",26,"Motivate Behind every darkness, there is a shining light waiting for you to find it",15,1,0,0,0,2,2,171,big,bigger,Survey,Medical
4051,0,"Ya ok, then had dinner?",5,"Ya ok, then had dinner?",5,0,1,0,0,1,2,162,small,med,Revenue_Based,Automotive
4052,0,I was slept that time.you there?,6,I was slept that time,5,1,1,1,1,0,2,208,small,med,Survey,Industrial
4053,0,dont make ne plans for nxt wknd coz she wants us to come down then ok,16,dont make ne plans for nxt wknd coz she wants us to come down then ok,16,0,1,0,1,4,1,165,med,bigger,Engagement_Campaign,Real_Estate
4054,0,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,32,When is school starting,4,1,1,0,0,2,3,183,big,small,Revenue_Based,Medical
4055,0,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",49,Ha ha nan yalrigu heltini,5,0,0,1,1,1,3,235,biggest,med,Promotional,Automotive
4056,0,Noice. Text me when you're here,6,Noice,1,0,1,1,1,4,1,154,small,small,Engagement_Campaign,Hospitality
4057,0,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,12,Hi di is yijue we're meeting at 7 pm at esaplanade tonight,12,0,0,1,0,0,0,227,med,big,No_Opener,Hospitality
